"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1449514_at",-9.47078766523676,9.08335384407838,-15.7966205729375,6.41246217327967e-14,1.3355888939835e-12,19.8287874616976
"1439411_a_at",-11.2432276712041,11.9586855547303,-15.7924482003811,6.44869440691944e-14,1.3355888939835e-12,19.8246232788247
"1419653_a_at",-10.6049570956803,10.9792899309964,-15.7917923817324,6.45440875389941e-14,1.3355888939835e-12,19.8239686115632
"1426971_at",-10.1070837034982,9.53409548181541,-15.7883434137347,6.48454738764116e-14,1.33569832263239e-12,19.8205250910597
"1455470_x_at",-9.58057364121758,9.11667876955342,-15.7764120018009,6.58994242429789e-14,1.35123773981854e-12,19.8086046432131
"AFFX-DapX-5_at",-9.59720248339819,10.525421458983,-15.7570735768928,6.76456373786974e-14,1.37755103633186e-12,19.7892579892453
"1434642_at",-11.1006283553289,10.1027282807393,-15.7554603204327,6.77934670950284e-14,1.37755103633186e-12,19.787642591469
"1433283_s_at",-11.3714507800922,10.7837126921989,-15.7184649870136,7.12772527242094e-14,1.44184613021932e-12,19.7505365579908
"1454268_a_at",-11.6046068695348,11.0495893820368,-15.7143079124503,7.16801809871485e-14,1.4435236447903e-12,19.746359656638
"1450720_at",-10.4860368804794,10.6908452328176,-15.6846793092849,7.46213918490967e-14,1.48885212146595e-12,19.7165464135024
"1417816_s_at",-9.62270954680912,10.0145419416423,-15.6826364362819,7.48287531925195e-14,1.48885212146595e-12,19.7144880058363
"1460436_at",-9.44964675266175,9.00742098760803,-15.6816526088137,7.49288299098204e-14,1.48885212146595e-12,19.7134965678463
"1434950_a_at",-10.1385344715657,9.11793729172645,-15.6784924720617,7.5251226711203e-14,1.48885212146595e-12,19.7103114172298
"1419074_at",-10.2410156513871,10.246340126963,-15.6643416213414,7.67126734859938e-14,1.50826929123646e-12,19.6960379206583
"1438640_x_at",-11.0210963019116,10.1717390286231,-15.6625352696654,7.6901338280733e-14,1.50826929123646e-12,19.6942146610237
"1424542_at",-10.4711246535367,9.94338840408089,-15.6518268040026,7.80297324484271e-14,1.52377542456647e-12,19.6834001338429
"1456377_x_at",-11.6269761373098,12.1695625406087,-15.6428429364737,7.89896675540473e-14,1.52967311375443e-12,19.6743195879513
"1419481_at",-11.7928411045801,11.093587948307,-15.6391386514501,7.9389039707548e-14,1.52967311375443e-12,19.670573393183
"1438670_at",-10.1427747628985,9.80155407111537,-15.6364025390211,7.96853766923617e-14,1.52967311375443e-12,19.6678055570232
"1423210_a_at",-9.64973629599034,10.0071347334493,-15.6363771112577,7.9688136052381e-14,1.52967311375443e-12,19.6677798313787
"1419394_s_at",-14.4064365590216,13.805193545358,-15.6306492429653,8.03122480585235e-14,1.53176827571922e-12,19.6619834258047
"1450241_a_at",-9.72586009130122,8.7448821065594,-15.629150316293,8.04764090768025e-14,1.53176827571922e-12,19.660466091303
"1422903_at",-10.4566685440105,10.2645017355133,-15.6207661055966,8.14010920076252e-14,1.54285851279999e-12,19.6519753021696
"1448325_at",-9.63007847198962,9.82176724085,-15.6164950908652,8.18763742816091e-14,1.54537374219389e-12,19.6476476362055
"1420478_at",-9.54571015948959,9.54896701684891,-15.6097344423861,8.26346088112717e-14,1.55318633478186e-12,19.6407940566803
"1416253_at",-10.5438091021987,10.1082144816158,-15.6036446657402,8.33238490258513e-14,1.55964266786562e-12,19.6346171512736
"1430981_s_at",-8.72030901269388,9.10650983345425,-15.5747127524031,8.66809191830333e-14,1.61577531584572e-12,19.6052269630938
"1426817_at",-11.0395931361819,10.4391939332928,-15.5698545139224,8.72582774981305e-14,1.61984399092209e-12,19.6002845789133
"1421812_at",-11.4533988011762,10.7273481759396,-15.5621404581842,8.81832479647216e-14,1.63030586708549e-12,19.5924326592299
"1439393_x_at",-9.5021484135445,10.2966839100546,-15.5550938765047,8.90370886741662e-14,1.63749047701515e-12,19.5852555763569
"1435016_at",-9.92095938367954,10.577727522673,-15.5529557528313,8.92978624131518e-14,1.63749047701515e-12,19.5830769924861
"1435458_at",-9.70799989255233,9.5468768087931,-15.5379828870357,9.11463925800816e-14,1.6646209592257e-12,19.567809529215
"1423707_at",-9.67081934255929,8.91606313654826,-15.5211102268791,9.32772026154274e-14,1.69666718144433e-12,19.5505812454752
"1450165_at",-11.2305680223786,10.7186055156127,-15.5083839432613,9.49185814996955e-14,1.71958924154669e-12,19.5375701293161
"1417898_a_at",-13.9685262523637,10.2621807240503,-15.4961034518155,9.65309310679669e-14,1.74180412019039e-12,19.5250012294357
"1424567_at",-9.54675869722484,9.06712929236323,-15.487514461835,9.76755032484595e-14,1.75543504045339e-12,19.5162026066055
"1427271_at",-9.72731116847235,10.667193611602,-15.4764398568041,9.91721584017508e-14,1.7712411359415e-12,19.5048480703083
"1438626_x_at",-11.2021779077304,11.8728249653736,-15.4752066857635,9.93402809561514e-14,1.7712411359415e-12,19.5035830568216
"1433678_at",-9.28979836876373,8.20759404771626,-15.4625639992469,1.01081082557884e-13,1.79050500443544e-12,19.4906061452373
"1438009_at",-11.8023357414569,10.7148571847386,-15.4616041323909,1.01214536938825e-13,1.79050500443544e-12,19.4896203244783
"1451259_at",-10.1056886877975,9.98549945822627,-15.45848087135,1.01650045699033e-13,1.79118498495445e-12,19.4864120479034
"1423321_at",-10.7530304008117,10.4228676930757,-15.4400900661746,1.04254262178189e-13,1.82992597932223e-12,19.4675030856598
"1437465_a_at",-10.2823531258178,10.0813956309906,-15.4260702441279,1.06286041959496e-13,1.85835788867941e-12,19.4530680712516
"1436778_at",-12.1383233738381,10.6664510700465,-15.4208313906972,1.07055788333508e-13,1.86458942537628e-12,19.4476695830822
"1451127_at",-10.3826513178977,11.4146260353671,-15.412742146523,1.08255739892335e-13,1.87556131183248e-12,19.4393290490321
"1455556_at",-9.97225369830902,9.56695884832868,-15.4109913142204,1.08517291595717e-13,1.87556131183248e-12,19.4375230602632
"1455391_at",-10.8029214252188,10.8707328925991,-15.4059494491481,1.09274155238003e-13,1.88143402396425e-12,19.4323208350793
"1451563_at",-10.7148739413776,9.0206292911531,-15.3959180568137,1.10796383432777e-13,1.90038967933558e-12,19.4219636449977
"1418300_a_at",-10.4293900448268,11.0940622531902,-15.3873066741406,1.12120702732061e-13,1.91582003797094e-12,19.4130654194531
"1425299_s_at",-9.41661007130706,9.75819727281451,-15.3718199554427,1.14543907375485e-13,1.94983987234269e-12,19.3970461699009
"1429776_a_at",-9.96305896946315,9.8959744898142,-15.3661046361025,1.15451873749684e-13,1.95790752813844e-12,19.3911289031777
"1416884_at",-10.4342220741911,10.3701963794169,-15.3629086290007,1.1596286566474e-13,1.9592078165305e-12,19.3878186924703
"1443858_at",-9.93362379524283,9.24252068333203,-15.3579407069961,1.16761829490057e-13,1.96534557025988e-12,19.3826714347155
"1435903_at",-9.57693008033872,8.76944405448545,-15.3456008839644,1.18771221051198e-13,1.99120121397992e-12,19.369876590553
"1418574_a_at",-10.0425732381118,9.26210132089342,-15.3431126033564,1.19180742135797e-13,1.99120121397992e-12,19.3672949023964
"1448358_s_at",-10.4970074953199,10.8317813907607,-15.3346616923923,1.20582579350662e-13,1.99639363265722e-12,19.3585226049248
"1456135_s_at",-10.9044488433719,10.0362942597277,-15.3341523312972,1.20667617680021e-13,1.99639363265722e-12,19.3579936680734
"1448504_a_at",-10.5423103101879,10.2869933150027,-15.3332452434577,1.20819211198276e-13,1.99639363265722e-12,19.3570516613628
"1419493_a_at",-11.1236687918839,10.1458983418636,-15.3298859974135,1.21382337567698e-13,1.99837855754703e-12,19.3535624556235
"1437807_x_at",-9.54219728481163,9.01480469301455,-15.3215811830895,1.22786248727864e-13,2.0090285909461e-12,19.3449319998776
"1448025_at",-10.7434828676268,9.93599231670539,-15.3207954306301,1.2291994925762e-13,2.0090285909461e-12,19.3441151161281
"1448160_at",-11.2977057434623,10.4787366003918,-15.3177850790334,1.23433580250668e-13,2.01014036285474e-12,19.3409849814616
"1449111_a_at",-9.01991835874174,8.23011005280163,-15.3096163858165,1.24838601873779e-13,2.02121879616052e-12,19.3324871454119
"1421186_at",-9.59208656820859,8.97937084162344,-15.3086265166938,1.25009985397647e-13,2.02121879616052e-12,19.3314569833642
"1426260_a_at",-10.2293058873507,10.2359321247488,-15.3031069130822,1.25970128450073e-13,2.02922861204455e-12,19.3257110851238
"1434248_at",-8.28310681638617,8.7074430590572,-15.2981178128385,1.26844582620589e-13,2.02922861204455e-12,19.3205150788835
"1459151_x_at",-9.5048114875814,8.60345407862338,-15.2980591431938,1.26854903257939e-13,2.02922861204455e-12,19.3204539627727
"1422668_at",-9.20760153627977,7.76434395492256,-15.2933278857553,1.27690062416497e-13,2.03537057088629e-12,19.3155243953074
"1457722_at",-8.79447171140487,7.51038033263784,-15.2905541282336,1.28182339076319e-13,2.03602299849744e-12,19.3126334377552
"1449138_at",-10.2716157165328,10.8917248793328,-15.2733691612419,1.31276543200309e-13,2.07785433816349e-12,19.2947068783731
"1418643_at",-10.5127726246756,10.3577003752255,-15.270830580182,1.31740158712187e-13,2.07790159423313e-12,19.292056488073
"1449361_at",-10.6104521018451,7.69420797974163,-15.2582529753317,1.34062402479531e-13,2.09246686985039e-12,19.2789163228355
"1451313_a_at",-9.51577046275101,9.29045320318565,-15.2579879279165,1.34111794102565e-13,2.09246686985039e-12,19.2786392666922
"1418703_at",-9.76123280489326,9.22039807703323,-15.2575121213335,1.34200508165499e-13,2.09246686985039e-12,19.2781418863911
"1436779_at",-11.7479448854439,10.1224575984234,-15.2558064021759,1.34519040624388e-13,2.09246686985039e-12,19.2763586592638
"1460241_a_at",-10.5653502477159,11.4057935802115,-15.2529324179415,1.35057517302974e-13,2.09362357578597e-12,19.2733534854857
"1422715_s_at",-10.8297002299413,11.0996596033779,-15.2461947004579,1.36328710204028e-13,2.10609182099442e-12,19.2663052782177
"1416695_at",-11.7108691719518,10.695213165697,-15.2423359942674,1.37062317474326e-13,2.1072078596175e-12,19.262266902215
"1436809_a_at",-9.70566997069201,10.1255064291254,-15.2409061028677,1.37335205215594e-13,2.1072078596175e-12,19.2607700893598
"1449897_a_at",-9.38901701790732,9.16500700322531,-15.2334827845974,1.38761009113338e-13,2.12186749867888e-12,19.2529963681153
"1460338_a_at",-9.0565838094085,9.89430630480856,-15.231037683472,1.39234002087926e-13,2.1219073764143e-12,19.2504347568864
"1456389_at",-8.42200207169538,7.66901106919661,-15.222249904543,1.40947830013826e-13,2.14079347202818e-12,19.2412237584477
"1450971_at",-8.41167936817264,7.65602977107546,-15.2067233227348,1.44029665208027e-13,2.18026114011212e-12,19.2249322749455
"1443849_x_at",-10.5693587497004,11.1695848702575,-15.1966985818316,1.46056574027223e-13,2.20354918206288e-12,19.2144020316236
"1437211_x_at",-8.92648916872008,9.52073721975176,-15.191440279268,1.47131580797804e-13,2.21236853659632e-12,19.2088749198977
"1438040_a_at",-9.01955129016801,8.07156809999936,-15.1845437422302,1.48553982708915e-13,2.22633560132862e-12,19.2016220085994
"1445882_at",-9.00927399735293,8.7311713220444,-15.1654814106786,1.5256036672662e-13,2.27880733213174e-12,19.1815520871953
"1452016_at",-13.5232766513244,12.7016710822415,-15.1544314262309,1.54934014935189e-13,2.30662488901861e-12,19.1699028411936
"1436688_x_at",-10.7406672835887,11.4571153762742,-15.1507901717023,1.55724571703502e-13,2.31076823340295e-12,19.166061670485
"1437851_x_at",-9.16044248989765,9.60236669125934,-15.1367409316709,1.58814310627068e-13,2.34888968930722e-12,19.1512297176329
"1422089_at",-11.4882984583801,8.35798656125978,-15.1259738851287,1.61225292445726e-13,2.37181972324911e-12,19.1398505855281
"1422601_at",-10.3976107026346,8.14489132903435,-15.1251283085303,1.61416239201391e-13,2.37181972324911e-12,19.1389564897042
"1435454_a_at",-9.15188343550194,9.11056723909611,-15.1205803580414,1.62447287914511e-13,2.3732172886588e-12,19.1341464532521
"1422804_at",-8.60471981974383,6.81876379665632,-15.1200694400301,1.62563542938499e-13,2.3732172886588e-12,19.1336059739362
"1416778_at",-10.3376173966707,9.99835957280528,-15.1159886351184,1.634952030699e-13,2.37911890660748e-12,19.1292881976338
"1435636_at",-8.97032055020871,10.3365344969076,-15.100718066213,1.67031026042264e-13,2.41619737305821e-12,19.1131173098373
"1417404_at",-9.10164908384183,8.45132087061048,-15.1003615606843,1.67114515715841e-13,2.41619737305821e-12,19.1127395297135
"1437016_x_at",-9.54502506678345,8.82892089384019,-15.0845482741521,1.70861767081534e-13,2.46248380608562e-12,19.095970826242
"1417364_at",-10.7837844401996,11.339994724236,-15.068629830008,1.74722183624617e-13,2.51010117939696e-12,19.0790673688966
"1452203_at",-9.75271341278109,8.69236942259942,-15.0647004784411,1.75688970869941e-13,2.51597761141048e-12,19.0748912812106
"1438507_x_at",-10.6675442978162,11.357031297406,-15.0600593276676,1.76838053712208e-13,2.52441917815117e-12,19.0699568643225
"1423667_at",-9.46390457625364,9.9251326502106,-15.0559254164636,1.77868125483479e-13,2.5311139244668e-12,19.0655600653991
"1418641_at",-9.90887233790063,9.30274784692993,-15.0458821212411,1.80396725508694e-13,2.55902398984188e-12,19.0548715156269
"1430127_a_at",-9.01634731465412,8.29264235457745,-15.0268709184898,1.85285946795516e-13,2.61880985710329e-12,19.0346133737728
"1416985_at",-9.76160463511686,8.93716307902567,-15.0250080949647,1.8577236849325e-13,2.61880985710329e-12,19.0326265698014
"1434059_at",-9.73633939824662,10.3674830794335,-15.0196343360174,1.87183015038433e-13,2.63047532971456e-12,19.0268933595786
"1435750_at",-9.27516876066651,8.70337044842286,-15.0093376713405,1.89917131217579e-13,2.6606092513121e-12,19.0159004766999
"1415818_at",-9.31468919788349,9.03050748460475,-15.0034928444715,1.91487560045612e-13,2.67430459246364e-12,19.009656073879
"1429227_x_at",-9.36840795785185,9.68528500812007,-14.9603255492667,2.03511947279192e-13,2.8334641795569e-12,18.9634394361455
"1438559_x_at",-9.65792093875515,10.2784222929658,-14.9570649900286,2.0445147701129e-13,2.8377865009167e-12,18.9599415086192
"1416685_s_at",-8.14160135449371,8.4754821517525,-14.9496464134505,2.06605965753839e-13,2.85889420710297e-12,18.9519791687406
"1435344_at",-9.88436236196673,10.0084157508614,-14.9378756867337,2.10072922084174e-13,2.89797844502051e-12,18.9393351433605
"1452661_at",-13.4795476895374,12.3712326899272,-14.9328927683224,2.11558749576562e-13,2.90957780286547e-12,18.9339786339261
"1430527_a_at",-9.45130357507564,10.0434260011717,-14.9272627906049,2.13250663076948e-13,2.92393234389091e-12,18.9279237616351
"1417689_a_at",-9.87522410046042,9.17771186046061,-14.9241201553017,2.14201190538555e-13,2.92564485986529e-12,18.9245426633332
"1438404_at",-9.52743378022114,8.72551224155168,-14.9206714893617,2.15249347150667e-13,2.92564485986529e-12,18.9208312502178
"1455256_at",-9.23224518877542,8.91403069971856,-14.9204356003793,2.15321235529877e-13,2.92564485986529e-12,18.920577348673
"1449038_at",-9.7489524221131,9.03389239696802,-14.9135956403003,2.17416631588263e-13,2.94524451980376e-12,18.9132128232141
"1423106_at",-11.6566907779321,11.3980939827181,-14.9021450530307,2.20972017269714e-13,2.9844454188733e-12,18.9008742737716
"1435226_at",-9.83337646471977,9.05590246359661,-14.8970318916311,2.22579099304491e-13,2.98962172842165e-12,18.8953606337504
"1460351_at",-13.1340187971432,12.3609921969021,-14.8967097397195,2.2268075831294e-13,2.98962172842165e-12,18.8950131678481
"1425436_x_at",-10.6497024961941,8.51113203593594,-14.8783821963415,2.28544399035493e-13,3.05055008726598e-12,18.8752294560929
"1416118_at",-9.50436322351783,9.58194882727949,-14.8782987006388,2.28571476279295e-13,3.05055008726598e-12,18.875139254312
"AFFX-ThrX-5_at",-8.39019000116103,8.94812646728967,-14.8499783197123,2.37950685868822e-13,3.16635853673822e-12,18.8445064741483
"1448870_at",-9.76054779845463,9.2882875745403,-14.8414166939973,2.40864170100042e-13,3.19452500113247e-12,18.8352309205424
"1417308_at",-10.908260469277,10.6957926160804,-14.8396099672703,2.41483712122849e-13,3.19452500113247e-12,18.8332726537619
"1425536_at",-8.82190203147679,8.06249141857489,-14.8344443029749,2.432642111631e-13,3.19933453213546e-12,18.8276720191019
"1445897_s_at",-10.9186198359453,9.99495729081639,-14.8344398898607,2.43265738089661e-13,3.19933453213546e-12,18.8276672333094
"1416619_at",-10.0193423501824,9.33487804176827,-14.8273200475674,2.45742197476849e-13,3.22250887447112e-12,18.8199437425124
"1460173_at",-9.89636659791127,9.29636157560384,-14.8050146694378,2.53671488972004e-13,3.30845336936756e-12,18.795716236601
"1425052_at",-8.68454491948545,7.88744835816237,-14.8047615101195,2.53762993970556e-13,3.30845336936756e-12,18.7954409918084
"1426182_a_at",-7.77119712746576,5.9817579719443,-14.7985525986535,2.56017983841574e-13,3.32823378994046e-12,18.7886885204427
"1434457_at",-10.562016478797,10.1960237655047,-14.7950841456457,2.57286729146643e-13,3.33511619304744e-12,18.784914832951
"1434523_x_at",-10.0424836569633,10.6317443027402,-14.7898927752621,2.59197926284012e-13,3.34530369568956e-12,18.7792644776697
"1437478_s_at",-12.2628864281003,10.7941048114109,-14.7889250585787,2.59555817666005e-13,3.34530369568956e-12,18.7782109199307
"1439773_at",-8.89331999588506,8.25810160938449,-14.7822007767293,2.62056881467651e-13,3.36791621738055e-12,18.7708877118357
"1448108_at",-10.4776594049291,10.4838942024323,-14.7719536925119,2.65916479541371e-13,3.40781033866797e-12,18.7597196839283
"1429189_at",-8.98146651131659,8.17201382594894,-14.7694789117654,2.66857435471434e-13,3.41018099550039e-12,18.7570209919124
"1450700_at",-9.10452505990541,8.70570105781342,-14.7654632733491,2.68391618670044e-13,3.42009771700725e-12,18.7526407926871
"1434745_at",-9.76750680492028,9.64696018502324,-14.7591601822099,2.7081822967884e-13,3.4412986875528e-12,18.745762385469
"1422801_at",-9.11978338189797,9.4715060792834,-14.7529471567926,2.73232475749055e-13,3.4589952521534e-12,18.7389785703601
"1424990_at",-9.25809567659658,8.67983713327607,-14.7516368765725,2.73744470188154e-13,3.4589952521534e-12,18.7375474463663
"1428083_at",-11.2238838747771,10.1926543891567,-14.7420751581462,2.77511029450011e-13,3.4967940051648e-12,18.7270989315354
"1426299_at",-8.75785406104209,8.05043564406389,-14.7293492705334,2.82607699289597e-13,3.55109563090633e-12,18.7131792895757
